id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
000ff37cf57ab537,womack being part of the eu would also help fight climatechange but is desperate to wonder to the few remaining clueless bigots that want brexit,0.2657122611999512,0.0015103502664715052,0.02897963672876358,0.001552582369185984,0.050758637487888336,0.004001321271061897
001068b809feee6b,the final panel on brexit bertie is blessed amongst women with chaired by you negotiate if you don t have trust says mairead,0.04264350235462189,0.0007048989064060153,0.015856705605983734,0.001815816736780107,0.01657881960272789,0.0007159174419939518
0011c58fcfd6bf91,whether it is the scottish indyref or euref you get one vote a generation m,0.06686008721590042,0.0008491202024742961,0.006508649792522192,0.0026083681732416157,0.010508009232580662,0.0019177410285919907
0011cefc680993ba,no re runs or best of,0.00567035423591733,0.00012828875333070758,0.0012291799066588285,0.00010957272024825217,0.0012501290766522286,0.00019985676044598224
0011ef6aa33d42e6,the scots chose to remain in uk,0.001829376444220543,9.16895514819771e-05,0.00041207036701962346,0.00048563978634774685,0.00044558398076333116,0.000320758786983788
0012706ac77a7b37,uk chose to leaveeu,0.0056357430294156075,0.00045769775169901555,0.0015719428192824125,0.0006026308983564378,0.0014117956161499026,0.0008232409600168468
0012bb72f20ae971,the st mandate was honoured,0.0022211624309420586,0.00010671382187865674,0.0007833346608094871,0.00023425239487551158,0.0006940306047908963,0.00026934276684187347
0012bbcbd6958302,nd for brexit is being overturned,0.03569131717085838,0.0013068607077002525,0.009049112908542156,0.0028622986283153296,0.007765362039208412,0.003245943458750844
00137446b1aec28c,so we ll just have to vote uk,0.037830919027328484,0.0014760062331333756,0.005457299295812845,0.00694554764777422,0.005569341592490673,0.0029923622496426105
0013a435effa29bd,brexit and aftermath for students,0.0038543767295777798,0.0002494276850484312,0.0021380423568189144,8.337415056303145e-05,0.0010578365763649344,0.0003174685407429933
0013be435187e84f,whether it is the scottish indyref or euref you get one vote a generation m,0.06686008721590042,0.0008491202024742961,0.006508649792522192,0.0026083681732416157,0.010508009232580662,0.0019177410285919907
0013fed3aeae76b7,no re runs or best of,0.00567035423591733,0.00012828875333070758,0.0012291799066588285,0.00010957272024825217,0.0012501290766522286,0.00019985676044598224
001411adf8f1dd82,the scots chose to remain in uk,0.001829376444220543,9.16895514819771e-05,0.00041207036701962346,0.00048563978634774685,0.00044558398076333116,0.000320758786983788
001421530a1aa622,uk chose to leaveeu,0.0056357430294156075,0.00045769775169901555,0.0015719428192824125,0.0006026308983564378,0.0014117956161499026,0.0008232409600168468
001426f56de6a49b,the st mandate was honoured,0.0022211624309420586,0.00010671382187865674,0.0007833346608094871,0.00023425239487551158,0.0006940306047908963,0.00026934276684187347
00148cabab3f0abd,nd for brexit is being overturned,0.03569131717085838,0.0013068607077002525,0.009049112908542156,0.0028622986283153296,0.007765362039208412,0.003245943458750844
0015d9af6dbc03c0,so we ll just have to vote uk,0.037830919027328484,0.0014760062331333756,0.005457299295812845,0.00694554764777422,0.005569341592490673,0.0029923622496426105
00166b5f5bf2d758,maybe a civilisational battle of values and ideas is currently raging,0.016042614355683327,0.00031564748496748507,0.005919822957366705,9.669532300904392e-05,0.004797720815986395,0.0003175069869030267
0016909ad784fe8d,but brexit is not part of it,0.00795602798461914,0.00033396386425010865,0.0016684429720044134,0.0003936262510251254,0.00154769083019346,0.0006524265627376735
0016b94c8b20ffa6,the technique of industrial scale lying has been shared between putin the trump clique and the brexit right the assault on democracy is international and integrated though there is no mr big leading it,0.005797011312097311,5.9490223065949976e-05,0.002910998649895191,1.8120847016689368e-05,0.0011596942786127329,0.0001297812268603593
0016ec04bb0f869a,i think i would prefer boris johnson or jacob rees mogg but unfortunately they aren t party leaders,0.012976712547242641,0.0002245458745164797,0.002702737459912896,0.00018159410683438185,0.0021977433934807773,0.00030316613265313214
00177176f33f587e,farage would only stay in power for years we can all change our vote next time if we re not happy,0.006656487472355366,9.732715261634439e-05,0.0010611042380332947,0.00018582561460789293,0.0013426303630694747,0.00020843108359258622
0017d4d47894af05,i believe farage wud deliver best brexit deal tho that s the immediate need,0.001263975165784359,7.65929653425701e-05,0.0012285653501749039,0.00010561280214460568,0.00037200568476691837,0.00012709174188785258
001804717513d860,whether it is the scottish indyref or euref you get one vote a generation m,0.06686008721590042,0.0008491202024742961,0.006508649792522192,0.0026083681732416157,0.010508009232580662,0.0019177410285919907
0018af86a1bdfef3,no re runs or best of,0.00567035423591733,0.00012828875333070758,0.0012291799066588285,0.00010957272024825217,0.0012501290766522286,0.00019985676044598224
0019400581a6fe32,the scots chose to remain in uk,0.001829376444220543,9.16895514819771e-05,0.00041207036701962346,0.00048563978634774685,0.00044558398076333116,0.000320758786983788
00199e012d99a8b9,uk chose to leaveeu,0.0056357430294156075,0.00045769775169901555,0.0015719428192824125,0.0006026308983564378,0.0014117956161499026,0.0008232409600168468
001a9a0fce445525,the st mandate was honoured,0.0022211624309420586,0.00010671382187865674,0.0007833346608094871,0.00023425239487551158,0.0006940306047908963,0.00026934276684187347
001acc29b248cb6d,nd for brexit is being overturned,0.03569131717085838,0.0013068607077002525,0.009049112908542156,0.0028622986283153296,0.007765362039208412,0.003245943458750844
001ade31463efdfe,so we ll just have to vote uk,0.037830919027328484,0.0014760062331333756,0.005457299295812845,0.00694554764777422,0.005569341592490673,0.0029923622496426105
001af79497a01e91,a few hundred climate protesters march and the labour party puts forward a commons motion to support them a million remainers march and the labour party ignores them do you get the message a labour vote is a vote for brexit,0.005692294333130121,4.423202699399553e-05,0.0009680358925834297,8.455739589408041e-05,0.0010463324142619967,0.00018181049381382763
001bb624469de607,yet another labour member leaves over brexit and labourantisemitism it s a totally different party to let alone,0.022937871515750885,0.0002643557672854513,0.002942731371149421,0.0004153820627834648,0.004554297309368849,0.0005683237104676664
001c368c738a814f,thanks bert just call me mr referendum brexit,0.0015872778603807092,0.00012313398474361748,0.0007029480766505003,0.0003132268029730767,0.00047892984002828603,0.00024440354900434613
001c86f5bceccb32,labour s long standing failure to clarify whether or not it is decisively in favour of a confirmatory referendum on any brexit deal is absolutely depressing,0.003945987671613693,3.961636684834957e-05,0.0008323724614456296,8.13322767498903e-05,0.0009933651890605688,0.00010871182166738436
001cba5e79b6b91e,europeanelections,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
001ceacfd4ffa469,some value,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
001ceebc43e65027,sorry you would be lonely inside the mind of such a person nothing in there to stimulate a coherent conversation i do see a revamp of dawn of the dead with the zombies mumbling brexshit brexit instead of brains brains,0.16710415482521054,0.0007335144910030067,0.012830426916480064,0.0068455180153250686,0.02220636419951916,0.0021472617518156767
001d2f65ea6f4163,anyone who argues that we should carry on with brexit regardless of electoral crime which would have invalidated any normal election is quite simply an enemy of democracy whether they know it or not democracy cannot exist when elections are not fair or lawful,0.07108239084482193,0.0005088653997518122,0.008181855082511902,0.0006766465376131238,0.00822502374649048,0.0008982756407931447
001d39c71fce6f78,peoplesvote,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
001d739c97bc2ae4,keep it up lammy every time you smear brexiteers it adds to our vote share brexit brexitparty,0.10369359701871872,0.0008161803125403821,0.010158183053135872,0.0011719302274286747,0.011409375816583632,0.0016726776957511902
001deac5571d5186,as dr philip cunliffe has stated there are some comparisons with the rise of fascism in the s which is encapsulated in the fbpe peoplesvote cult,0.003447515890002251,6.538740126416086e-05,0.0004198243550490588,0.002675478346645832,0.0011703188065439465,0.0014798928750678895
001e131e1a08845a,notoeu endeuausterity workersrights brexit lexit socialism,0.11514343321323395,0.009091525338590143,0.02483296953141689,0.0076247090473771095,0.027931902557611462,0.009142589755356312
001eba8bbe728e54,i ll never vote for conservative again while they may in charge brexit all the way,0.011830054223537443,0.0002262714406242594,0.002622316358610988,0.00019300934218335897,0.002217575442045927,0.0013278565602377055
001ed6d4be00614b,gusic for unelected bureaucrat read sums it up nicely brexit,0.035950422286987305,0.0006111072725616394,0.006511771120131016,0.0008522384450770915,0.00818633008748293,0.000957926211412996
001eff4007dbb65b,last night a young english man told me the irish are all backwards and that ladies and gentlemen is why britain is the complete shambles it is at the minute arrogance ignorance i d like to point out i m just back from liverpool so i m not anti british brexit,0.15117937326431274,0.0011886423453688624,0.017653508111834526,0.0024105797056108713,0.03453749790787697,0.002318985294550657
001f1f993acff9a3,if labour facilitate a conservative brexit deal without a referendum then thats my relationship with labour finished my future votes would go to the greenparty or liberaldemocrat,0.014149613678455353,0.0001048003905452788,0.002296386286616325,0.0001598930248292163,0.002972677117213607,0.002068565459921956
0020376025dd8092,fg s says all parties need to come together over brexit rtepolitics rtetwip ep,0.007366976235061885,0.0002397636562818661,0.0017543220892548561,0.00015853263903409243,0.0012679682113230226,0.0003095344582106918
002046a2e5669735,brexit itstime snp libdems,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
002093eb829e4e1b,parliament should ask the eu to reform from the current federation to a confederation like nato osce,0.009663159027695656,0.00016052729915827513,0.00347896758466959,0.00026866054395213723,0.0019166332203894851,0.000452169100753963
00209bd924d80a3e,a cynical attempt to win the youth vote and distract from their pro brexit stance while simultaneously planning to open new coal mines,0.1993947327136993,0.001866569044068456,0.03448345512151718,0.0010463617509230974,0.033870115876197815,0.0013220475520938635
0020baa22b95d1b0,days away tuesday we welcome dr stuart mackintosh of the group of thirty speaking on state of brexit and the outlook for europe details and register here economics europe trade politics,0.0008802342345006764,1.1572039511520416e-05,0.00026413408340886235,2.945214328065049e-05,0.00035372207639738923,4.550974335870706e-05
0020e1f3fafd4b17,still prefer to be part of the eu to here in the uk post brexit we will be seen as a small island floating north of france dominated by the usa,0.0027489264030009512,3.263634425820783e-05,0.0006513234693557023,0.0002050309412879869,0.0008625876507721841,0.00013228798343334347
0020f1b79913e7c0,i don t do politics but brexit is all about identity britain invented the world and it s mythic power what utter arrogance and total nonsense my identity is european welsh british stopbrexit revokea,0.13221463561058044,0.0005107781034894288,0.016933493316173553,0.0006625534151680768,0.0164283849298954,0.000760519877076149
0021e57e6b9cb3d9,it is ok to follow people you do not agree with so that you can understand other viewpoints as you suggest living in a bubble of yes will not give an overall impression of how others are thinking what drives them to make their decisions e g brexit antisemitism good luck,0.020984863862395287,7.840379112167284e-05,0.0016931196441873908,5.8755369536811486e-05,0.003912808373570442,0.0008632223471067847
0021f7c457937f18,stop democracy this is democracy in action pm says we are leaving the eu she does a deal that leaves the eu however parliament the british sovereign one judges it to be worse than what we have now they judge a no deal brexit to be unacceptable so they said no,0.027908362448215485,0.00015174453437794,0.0037304461002349854,0.00020587563631124794,0.003743079956620932,0.0003795538796111941
002261b0415c4f9d,deputy leader of lib dems on telly this morning still lying that there were a million people on the peoplesvote march brexit,0.046240773051977165,0.00066035968484357,0.009614762850105762,0.001172124408185482,0.010385559871792792,0.003095272229984403
0023317d123b6fcb,some value,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
00234e493cedb3e1,it s because they all benefit from the criminality they are all complicit they are desperately trying to force wa so they win cash which we lose permanently tides turn the investigation will see all of them destroyed in history stopbrexit no brexit revokeremainreunite,0.01024500373750925,0.00011995743989245967,0.0019134841859340668,0.00030778005020692945,0.0018059192225337026,0.0005127466283738613
0023f3f84f353bce,you did it several times before but the empire seems still mh let s say volatile isn t it,0.02420618012547493,0.00026083545526489615,0.007094620727002621,0.0002347140543861315,0.005380641669034958,0.00043457889114506537
002586bdf3280356,brexit europa,0.04260209575295448,0.00506571726873517,0.009977064095437528,0.0029035070911049843,0.012973072938621044,0.005007608328014611
0025a91b6955f1a5,some value,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
0025c49d87d9a18f,if this party was part of the army you would do as your commander told you to with regard to brexit the people is your commander it s about time you did as requested by them and pass the brexit deal no more dallying,0.0137657867744565,0.0001327075733570382,0.0025064251385629177,0.0024925463367253538,0.005175247322767973,0.0005602585733868182
00260d8dfcc29827,watson and i get sick tired of seeing the hypocritical hand wringing of labour corbynites,0.7307447195053101,0.010694746859371662,0.13361386954784393,0.008886793628334999,0.2414724975824356,0.009932821616530418
0026c91011e3ae35,you are not the only ones,0.04773611202836037,0.002910268027335405,0.011844740249216557,0.0017771526472643016,0.008594581857323647,0.002828263444826007
0027160ca62626bc,who care,0.055907420814037316,0.004171387292444706,0.01279432512819767,0.002839493099600077,0.01207847148180008,0.00364327197894454
0027c21bc4637efd,labour is not the only party which cares,0.11492135375738145,0.0020574722439050674,0.010081298649311066,0.005031179636716843,0.01990093663334846,0.003557199379429221
00281611ff9c0123,corbyn does not deserve remain votes,0.016069727018475533,0.0005174282705411315,0.002840843517333269,0.0006799024995416403,0.002301713917404413,0.0009330928442068398
0028b002aacc20cc,he must earn them,0.012093729339540005,0.0006738202064298092,0.003085153875872493,0.0008954006480053068,0.002097145887091756,0.0011926224688068032
0028bca06339e02f,he respects brexit,0.014339274726808071,0.0013123750686645508,0.0041633411310613155,0.0006300100940279663,0.0036674945149570704,0.0016603161348029973
0028c5110f1f896b,nothing left to respect,0.01227402687072754,0.0004418545868247747,0.00240556919015944,0.00042712441063486034,0.0021369012538343672,0.000616973964497447
00291ce25a490740,but my sense is that the labour leadership are rather like a small village community gleefully watching the hated neighbouring village being ravaged by an invading army too stupid to see they will be ravaged next if they facilitate brexit they will be destroyed with the tories,0.5167760252952576,0.002369969850406051,0.06253649294376372,0.0027002065908163786,0.13301105797290802,0.014356996864080427
00293511a845d344,one sees this in the leftwing leavers such as who are extremely insistent it s all the tories fault yet want brexit to go ahead as much as the tories what is missing from them is any sense of responsibility to prevent brexit wrecking millions of lives,0.017790868878364563,0.00019022569176740944,0.0016879402101039884,0.0003937283472623676,0.003337014699354768,0.00030479923589155083
002a3ebaaa51f17a,leftwing leavers believe that brexit will harm millions of people and cause a collapse of capitalism as we know it they believe that those impoverished by brexit will turn to socialism however for this to work it is essential the tories get all the blame,0.10578904300928116,0.0008570145582780242,0.010498984716832638,0.0011729230172932148,0.012470300309360027,0.0012969773961231112
002af5c4c7f08722,equally important as facilitating brexit is ensuring the tories own it and will be blamed in part this reflects the near universal tendency of brexiters to avoid any responsibility for implementating brexit but it also reflects a deeper dillusion on the part of leftwing leavers,0.0021348341833800077,3.811502756434493e-05,0.0005109958001412451,3.3121581509476534e-05,0.0005304458318278193,7.928564446046948e-05
002b3c51eb2cb207,corbyn co are perfectly well aware that the way to beat farage is to offer a full commitment on a nd ref but they want brexit to happen this objective is far better served by a farage win,0.005291594192385674,3.866475526592694e-05,0.0010026675881817935,0.00019023694039788094,0.0013724673772230744,0.00020826280524488536
002b41238214233e,people needs to come to the conclusion that is not the solution they will not stop brexit it was never their priority we must stand strong behind and if we do so we will send a very loud message to westminster and all mps,0.014374340884387491,0.00016993380268104374,0.0032696973066776987,0.0001621676055947319,0.0023101784754544497,0.0002725233207456768
002b92bbe21a6af4,this is part of the new motorway to the hook of holland to allow british brexiteers to leave holland before brexit,0.0013024682411924007,4.112061287742108e-05,0.00046866768389008934,6.994523573666811e-05,0.00044646853348240256,0.00015471129154320806
002c586b0af3792c,it s clear if you want your vote to be counted as supporting ending the brexit debacle for the uk remaining in the eu then voting labour is pointless,0.0355139896273613,0.0003177107428200543,0.006790889892727137,0.00043434760300442576,0.0053812540136277676,0.0005269776447676122
002cd3ed1c9c7555,in contrast a vote for the is an unequivocal vote to stopbrexit and remain,0.003040189854800701,7.24953497410752e-05,0.000825251976493746,6.254214531509207e-05,0.0009194835438393056,0.00015672242443542928
002eef919d2f8410,i will only believe the official count if voters want mep s who are in favour of nhs privatisation and health insurance that is their right i hope that they will be happy with their brexit party choices i won t forgive their selfishness though,0.0038083598483353853,6.346654845401646e-05,0.0008386668050661683,6.673287862213327e-05,0.0006330065662041306,0.00014858863141853362
002fb627b19c4c0b,you can t do a thing before you win an election and with the attitude of ignoring the elephant in the room aka brexit you will never win an election you d been sleepwalking for years wake up stopbrexit peoplesvote,0.2739095687866211,0.002690889872610569,0.054845724254846566,0.002239112975075841,0.051435861736536026,0.003156339982524514
002fec87c1465bd8,lovely a whole tread full of sneering remainers you do realise that this just galvanises the leave voters even more and is used by the likes of farage to motivate leave voters further did the remain camp learn nothing about why the brexit vote went the way it did,0.014455778524279594,0.0001611527259228751,0.001941094291396439,0.0002066863817162812,0.002548220567405224,0.00043015237315557897
003044a2c35274b6,uk farage he won t cause disruption they see him as a court jester having a lot of brexit clowns in the eu means we have little influence there you are not describing a plan just an event like switching off the tv who wants to be like most of the rest of the world,0.04666153714060784,0.00037750042974948883,0.006398268509656191,0.0007910278509370983,0.009338347241282465,0.0007285841275006533
0030a3760c6e27f3,brexit first foremost allegiances can be sorted later,0.003067443380132317,0.00015881632862146944,0.0008764538215473294,0.00013531457807403058,0.0006823900621384383,0.0002831505553331226
0030e3ba49006440,it won t matter if you re left centre right or any other combination if we don t get rid of eu influence over what we can can t do as sovereign nations,0.02494637854397297,0.00025025333161465824,0.0065793911926448345,0.00032983213895931835,0.005277262534946203,0.00034776877146214247
00314b8e8314b445,don t fragment now we need everyone,0.09692619740962982,0.0013633163180202244,0.020775498822331432,0.00217269267886877,0.016378862783312798,0.0014055402716621757
00316955ef4b0fee,if the uk dives into a recession because of brexit something of smes think will happen this year a strong brand that cuts through the white noise of your industry could be your saving grace,0.14096403121948242,0.00046917950385250146,0.007166194263845681,0.003174960846081376,0.02848075330257416,0.001161128981038928
0031c900f2018470,will your brand survive,0.10694663226604463,0.004821821115911007,0.014308931306004524,0.02008282206952572,0.03304064273834228,0.003967128228396177
0031d0649f4a266b,watch it here ftsqgoon,0.017612645402550697,0.0008295536390505731,0.003773604519665241,0.0005415292689576745,0.003982445690780878,0.0009747358853928744
0031db73bf0939c3,euelections and meps are about fighting farage uk who don t have policies to represent you and the uk while in the eu not about fighting brexit you fight brexit in a generalelectionnow with mps,0.07888709008693695,0.0009481279412284492,0.017928818240761757,0.007050466258078814,0.01613861694931984,0.0014876221539452672
00325303c23588a4,its a common error c ref result as response short term antic filled campaigning scepticism didn t start in eu pros cons have long divided opinion more so as eu gets more centrist anti eu vote was disrupting politics ref was tie breaker delay can end if all accept brexit,0.003194640157744289,2.2674341380479746e-05,0.000542432302609086,2.518287510611117e-05,0.0006840862333774568,8.806746336631477e-05
003260a50813dba9,it is going to have to commit to something at some point soon and which ever side of the fence it gets off it will lose significant support brexit brexitparty,0.02262923307716846,0.000190183607628569,0.002623680979013443,0.0001903154916362837,0.0031118295155465607,0.0004406793450471014
0032e594263182fc,some value,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
00340e8231a91349,but very little coming from labour and regarding biodiversity and how eu farming subsidies has been principal driver that has wiped out most of our wildlife,0.0077583552338182935,7.585635466966778e-05,0.0013186057331040502,0.00016861304175108668,0.0019292386714369054,0.00013996066991239786
00372dfdd531fc6c,brexit,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
0037738477182b8e,some value,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
00379bb7b2b2e644,some value,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
00380df890f6b894,some value,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
00385b9bffdeb9c8,some value,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
0038a47d8f1bb327,rspb,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
003994b922637eee,some value,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
003abee7e2ed7b4b,some value,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
003b169a420e3757,some value,0.06956952065229416,0.00930250808596611,0.025670623406767845,0.005388008896261454,0.020671959966421127,0.007710740901529789
003bb366e674a9d4,hooker based on that news report their policy is still not good enough,0.003367936005815864,7.146254938561468e-05,0.0007662029820494354,0.00011961385462200269,0.0006645334069617093,0.000175525521626696
003c6a7652d31202,more woolly obfuscation,0.0243301335722208,0.0037673891056329008,0.008446913212537766,0.0025870734825730324,0.006563288625329733,0.004598698113113643
